gene_id	CL	CR	CO	KI	LI	LU	MG	OV	PA	SP	ST
ENSCAFG00000000234	26.58158456	31.65176226	10.03145935	6.394967028	2.456147634	3.874862886	5.268254828	10.61190606	21.78501337	5.427805386	6.478457144
ENSCAFG00000000235	2.329587441	1.800948786	1.36758959	1.483069502	0.13254717	6.344015187	21.84612092	1.321302983	0.503395722	1.231695292	2.691265151
ENSCAFG00000000236	18.68353269	22.90667192	25.11213647	20.96037179	40.33646325	25.75156944	40.85401093	19.15319987	42.22889037	25.02874754	25.98422935
ENSCAFG00000000237	0.476045081	1.380864053	0	1.681289814	0	0.223459245	0.241561404	2.15555895	0.796417112	0.817189421	0.491410982
ENSCAFG00000000238	98.28281988	185.4589472	5.33090535	1.353767603	0.918392275	1.294606275	2.159438354	3.276609563	0.687473262	2.022321714	2.257687732
ENSCAFG00000000239	4.370050502	4.845953991	3.334339562	4.843481167	0.959613751	3.889958271	2.866091962	11.26218056	0.841497326	2.684123546	3.073440768
ENSCAFG00000000240	29.89996037	36.36348014	26.84020365	26.28651006	103.4922056	33.11205029	43.72210791	18.97343222	84.35635027	36.55023989	33.25713976
ENSCAFG00000000241	20.63442561	20.46551261	62.68631509	28.79778753	70.86263163	24.86439386	25.59435948	17.31221354	31.46974599	79.24485086	38.22829878
ENSCAFG00000000242	4.569574592	4.330480792	3.311587031	40.98639701	16.90913267	4.385020754	9.009529347	5.522302992	7.35934492	3.973233033	3.063941283
ENSCAFG00000000244	0.360457625	0.310967519	3.615152041	0.999065977	0.976338289	1.163223196	1.17098663	1.552046101	1.089438503	7.389228745	2.365336943
ENSCAFG00000000245	21.42772578	22.14648044	27.46521066	21.56982052	15.34688037	16.71649307	25.0650433	40.3907334	28.34794118	30.98512286	29.32822242
ENSCAFG00000000246	5.229217874	3.542529012	1.764196196	0.898746325	2.4276951	1.378703229	0.735794565	0.034289201	0	0.228108265	1.990621472
ENSCAFG00000000247	13.3101311	13.20556796	13.21596975	15.48838664	7.255049146	2.991289322	6.372413865	0.985953454	12.76897059	5.96879322	8.504932636
ENSCAFG00000000248	5.58218983	5.555893696	15.44306117	8.070186545	17.94189025	6.738598529	12.39020156	15.42950725	20.77446524	9.565240635	7.377474475
ENSCAFG00000000249	16.74483121	22.48956866	20.87916572	19.69802378	26.4078376	12.30153477	18.22599939	11.12937794	21.0261631	9.498535346	25.12673087
ENSCAFG00000000250	9.474641179	13.89056113	5.165230675	0.908787419	2.594038329	4.339119621	1.651724823	2.873360542	0.462072193	6.532224605	3.92896963
ENSCAFG00000000251	4.183625497	3.392039218	10.42059637	8.951726087	4.769130446	3.793618603	9.757461111	2.46583468	17.86679144	5.283495641	7.210980746
ENSCAFG00000000252	0.700655377	0.644328688	0.218368035	0.23233721	1.345735454	0.992528033	1.200093521	0.494454858	0.045080214	0.718402064	0.065450581
ENSCAFG00000000253	5.851978741	6.906020637	19.09240452	17.13446416	30.77648128	7.750604311	27.57013389	7.513588884	46.9472861	10.92892703	12.0283004
ENSCAFG00000000255	11.63701516	14.10049402	0.104105328	0.014559585	3.455317347	0.600926559	0.117094283	0.026534742	0.07513369	0.478064497	0.177230762
ENSCAFG00000000256	0.15432203	0.288424797	0.11563786	0.122592623	0	0.098505011	0.316229023	0.065888547	0.135240642	0.216037784	0.173134653
ENSCAFG00000000257	0.186629312	0.391304212	11.25587677	0.17177116	0	9.560608688	2.919993973	0.092265737	0.300534759	0.069712983	0.162502202
ENSCAFG00000000258	0.079358151	0	0.273405405	0.088087774	0.821792453	0.711539919	2.33246887	0	0.255454545	0.291061381	0
ENSCAFG00000000259	24.68498034	21.39130156	29.29535169	36.51952531	65.71882989	43.21970519	41.74391483	29.726474	91.38510695	30.29173528	36.18484623
ENSCAFG00000000260	14.90390898	14.78514712	50.63244333	18.13909838	28.00277561	86.93258142	39.93360344	20.97581842	28.34418449	49.61848098	34.57212996
ENSCAFG00000000261	0.127845868	0.110016313	0.151891892	0	0.775782624	0	0.206478378	0.764345529	1.915909091	0.129360614	0.144845361
ENSCAFG00000000262	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000263	0	0	0.172144144	0.057257053	0	0	0	0	0	0	0
ENSCAFG00000000265	0	0	1.010424869	0	0	0	0	0	0	0	0
ENSCAFG00000000267	1.011242028	0.914259042	2.953828495	2.629077753	4.908478465	3.126982416	2.962260041	3.098136708	1.318596257	8.550774293	5.109694629
ENSCAFG00000000268	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000271	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000272	11.21318891	9.363233315	3.241923034	1.776337892	1.602294033	3.546216558	3.379606432	2.836859874	9.898863636	1.01455568	17.90286917
ENSCAFG00000000273	46.49071404	95.03604739	0.699827828	0.493542563	2.058297935	1.469730314	1.09893722	0.436532749	0.942927807	5.723333639	0.40762378
ENSCAFG00000000274	8.221339038	9.766663732	11.5627859	34.08565555	95.11432234	10.3364319	13.33582756	7.739740056	20.31239305	2.806545619	28.92359665
ENSCAFG00000000275	2.911537171	2.365770004	5.735512846	5.327941105	1.917492591	1.998213494	1.654299233	1.223505714	0.818957219	0.94798936	3.396737008
ENSCAFG00000000277	5.967539402	11.53412686	16.28981159	9.314802898	21.81490467	6.812401061	10.11244741	12.81202951	50.88053476	15.80735679	10.3048149
ENSCAFG00000000278	18.46668941	18.57644735	23.77470648	27.45365025	70.79580287	36.5722371	32.78231136	25.21500061	75.11490642	23.37250088	22.85166518
ENSCAFG00000000279	14.42340934	15.21530829	18.00712757	17.99055866	13.29864492	10.50933892	17.41384851	14.08979352	20.19217914	30.56523689	23.20720738
ENSCAFG00000000280	25.75961779	23.44364899	45.90810544	49.14925829	107.9813215	90.93014018	68.77757382	52.12460102	136.7583422	88.88885734	72.33145049
ENSCAFG00000000281	5.303287492	9.435235862	68.95338705	53.95773255	48.79588734	35.81219661	33.25573998	8.475290677	38.0552139	141.9238899	27.93877021
ENSCAFG00000000282	6.552332681	6.934018521	11.70336403	7.876119593	4.408407834	16.34358383	17.98709513	11.81403617	8.794398396	15.49783234	11.81148554
ENSCAFG00000000283	0.010436397	0.014278455	0.052068291	0.175445287	0.198820755	0.352382412	0.584853362	0.122598932	0.060106952	1.854158872	0.079691094
ENSCAFG00000000285	13.72312239	7.281937658	8.049613947	10.57849733	8.908210758	12.09263862	5.693100587	27.13288412	12.1115508	18.41726078	7.540743608
ENSCAFG00000000287	0.150872258	0.097093496	0.017345679	1.690851674	0	0.241862075	0.061012054	0.110306955	0	0.171190389	0
ENSCAFG00000000289	0.021643132	0	0.079540096	0	0	0	0.027739388	0.068578401	0.060106952	0.075897119	0
ENSCAFG00000000290	5.222445604	7.701742878	2.581630853	7.643143405	15.3909471	4.150042299	8.373727975	6.737424036	30.61322193	5.891010089	6.3917068
ENSCAFG00000000291	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000293	38.88620427	42.00463927	24.21294272	35.06377215	76.16375506	25.86482358	44.43556497	21.28472487	53.7055615	25.9358005	26.80059244
ENSCAFG00000000294	0.059168612	0.216352372	0.263248026	0.008808777	0.07064556	0.022345924	0.004929825	0.033762115	0	0.023287293	0.015216606
ENSCAFG00000000295	16.82176112	21.5738841	24.97255845	18.42579442	26.004228	13.32388148	19.12630313	18.90728299	35.2452139	20.81402548	18.70154056
ENSCAFG00000000296	0.616866111	1.277747052	2.430832833	4.491015966	1.294937272	7.980864489	9.206999723	1.399804341	0.897847594	9.197488025	5.385127408
ENSCAFG00000000297	4.44046604	1.826738518	0.276218218	0.966295499	0.275295614	4.063423419	0.457281377	0.523206797	0.285508021	0.306754991	5.091079125
ENSCAFG00000000300	18.42926441	23.71738538	5.999323435	7.723563435	2.242892423	9.325893795	7.635110805	6.968519499	4.301403743	8.578260446	6.697956257
ENSCAFG00000000303	61.19859225	42.78018533	39.43679201	57.0102706	191.0306591	53.78068676	126.4484865	63.55171922	452.5377273	27.60359155	85.87231295
ENSCAFG00000000304	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000305	4.653283475	3.877972553	4.070702703	2.11367299	3.72131384	2.798175885	2.880735439	3.760565681	5.72894385	2.567081573	2.636046125
ENSCAFG00000000307	8.268627708	8.244729473	13.0402002	14.74085005	19.15063716	12.31769474	18.25175323	18.51788429	44.80597594	9.846246591	8.92763358
ENSCAFG00000000308	28.95450851	25.28137702	36.96479835	30.8374531	18.55944903	45.6717363	53.80946334	46.97669771	32.30748663	28.17438831	38.51940135
ENSCAFG00000000309	13.28580518	13.20442196	27.52059181	38.71749785	74.59636743	15.34515924	18.23565465	21.88682261	47.87518717	11.98500477	16.55469178
ENSCAFG00000000310	5.616868411	5.888388374	6.509692693	4.779651761	9.504048454	3.615269806	8.01122284	8.58009761	27.09696524	5.069274385	9.221856166
ENSCAFG00000000311	2.100422106	1.82107838	10.78385552	6.105258661	10.3357646	8.430258394	9.582513171	9.770649024	19.60237968	0.965817143	11.23111057
ENSCAFG00000000312	11.40446704	11.17366225	16.67844856	21.25936817	11.09933345	72.10965739	43.51145889	18.88440347	6.333770053	30.95307057	10.63792437
ENSCAFG00000000314	5.78706944	6.760897492	10.04549216	7.983536472	7.389608812	8.357132855	10.98465163	8.478605014	26.71754011	10.59734616	11.20383224
ENSCAFG00000000316	2.750834737	3.788505103	7.579217885	12.88819985	30.90132545	4.405211672	38.23628869	9.041225771	20.71435829	16.10095933	18.59068418
ENSCAFG00000000317	0	0.032088091	0	0	0.088272251	0	0.083807018	0.056867938	0	0	0.030433213
ENSCAFG00000000318	1.180063148	1.26310523	1.698970192	1.314242208	1.007080905	2.261465435	1.818336347	2.424899619	1.468863636	5.658375394	0.701027144
ENSCAFG00000000320	204.6403132	191.9985635	414.998402	503.0481927	1909.908395	606.4736454	424.6798342	357.7127452	568.9911898	585.2782499	442.1588877
ENSCAFG00000000322	0.540659644	0.469004165	1.003392837	1.859154092	2.848931394	8.756351788	5.237566305	1.840923307	0.972981283	11.80760046	1.851719826
ENSCAFG00000000323	6.007590249	7.881017852	14.78792581	9.093100119	10.63298948	6.290920361	10.08300959	6.782326561	20.0343984	10.31895084	14.44918754
ENSCAFG00000000326	9.841710309	10.26872497	38.19105973	26.65335228	16.54216438	63.41556309	57.45047214	31.23646499	20.24477273	27.61054002	48.13636638
ENSCAFG00000000327	0.018035944	0.068760196	0.192271382	0.162597252	0.205968586	0.027932406	0.588649279	0.423974365	1.483890374	0.146046862	0.275258476
ENSCAFG00000000329	9.440042981	9.581262765	1.960905572	3.87693464	4.939221081	3.334317867	3.291395178	5.8235753	4.068489305	4.051562116	3.523489771
ENSCAFG00000000330	7.419735966	4.353265759	20.12376921	9.291502997	7.459074632	10.69813717	12.25181608	15.27383657	11.51799465	25.2535404	11.63606753
ENSCAFG00000000331	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000332	0.007827298	0.05891668	0	0	0	0	0	0	0	0	0
ENSCAFG00000000333	12.25962866	11.44621071	17.00185953	12.72578516	13.89760545	10.27361629	17.44425478	18.43192639	27.61163102	12.1401839	18.380824
ENSCAFG00000000334	0.892764132	0.675513021	1.711909131	0.936309143	0.731368912	3.998607835	11.7236192	8.907317419	0.830227273	5.471699849	3.029917439
ENSCAFG00000000335	5.772141641	4.792049911	8.005921588	5.516280069	4.215485775	4.910573745	5.836522956	7.366291415	6.50657754	5.033956317	6.421373082
ENSCAFG00000000336	96.43628759	71.87773924	113.9678619	84.48099071	101.9668722	109.7071714	96.89175984	123.3105	145.0944251	130.6650893	113.5087729
ENSCAFG00000000337	28.45617723	27.38304452	16.13832599	22.71391184	27.33601477	10.72158385	12.64049843	8.447283533	18.91114973	13.70871112	23.49156444
ENSCAFG00000000338	13.31475982	6.800653556	0	0	0.176544503	0	0	0	0	0.017966752	0.005072202
ENSCAFG00000000339	0.298820584	1.692935649	0.429360249	5.30929662	1.036227403	0.061451292	6.603711695	0.721872181	0.826470588	0.125916159	0.537252534
ENSCAFG00000000340	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000341	9.180908171	8.409926309	13.86444811	11.1305749	22.54898005	7.887330982	17.28667072	10.68035269	36.02660428	7.24000544	9.912738906
ENSCAFG00000000344	5.480002896	6.208943189	8.205037482	7.949647782	9.032083374	8.12022678	8.405019951	8.818844406	10.49993316	13.64268083	6.777786793
ENSCAFG00000000345	2.492346341	2.056442294	3.916279279	1.08302321	0.372311815	2.513032793	2.168310092	5.54119213	0.154024064	4.076924023	1.701296786
ENSCAFG00000000347	0.070445682	0	0	0	0	0	0	0.048004881	0	0	0
ENSCAFG00000000348	71.10793818	81.7376951	135.5711394	152.0062031	190.1938077	85.2405443	147.1485376	147.3393034	323.983984	132.7254589	173.8086984
ENSCAFG00000000350	2.617181194	2.040291101	5.194577689	3.179763266	1.998894596	5.506332422	4.807527926	7.292880442	4.169919786	5.845656448	4.29230315
ENSCAFG00000000351	0.257021406	0.14774125	0.206804249	0.512027304	0.102984293	0.217257785	0.407379678	0.778109908	0.785147059	0.164301479	0.257409902
ENSCAFG00000000352	27.02526877	32.22159608	32.09222523	31.5301288	112.4045802	21.23751182	37.222088	28.16892788	88.20695187	28.51674923	50.19045139
ENSCAFG00000000353	14.61684777	19.33614037	15.89604905	7.54202503	6.923403635	6.206921597	5.344922603	5.904972763	23.9338369	7.23199485	9.639554629
ENSCAFG00000000354	0.709936268	0.614723604	0.124388833	0.058238342	1.819990615	0.761771738	0.120788002	0.107617101	0.127727273	0.103492462	0.385574516
ENSCAFG00000000355	14.12038205	17.81012522	62.23088945	48.55404965	24.20894251	50.61820099	26.79065222	17.5464887	16.90508021	32.99242596	29.42926557
ENSCAFG00000000356	12.7398838	16.68183376	18.2060872	19.99435014	18.12856663	13.34933331	16.84212999	15.41603793	20.08699198	22.23962273	14.73805904
ENSCAFG00000000359	11.15192029	13.23718088	36.82390769	66.30982929	44.44202509	35.83516268	32.62370046	35.61111101	46.11330214	47.08218112	44.68543873
ENSCAFG00000000360	21.1658345	20.19016436	15.54585385	39.74333247	112.2948644	38.64390171	36.13754119	22.30136386	35.24897059	23.4975733	18.42837371
ENSCAFG00000000361	12.38298647	16.25565099	5.617781003	3.603109458	1.619296157	1.7574005	9.670062573	0.992072229	16.76983957	4.497673588	5.667009379
ENSCAFG00000000364	0.349950893	0.495604484	1.611304193	0.159539282	0	0.781471706	0.873946451	1.504296169	6.901029412	10.11557912	1.200525761
ENSCAFG00000000365	2.848513522	2.350885937	2.045008675	2.702058245	1.208538724	1.296135969	0.959520029	2.088235241	2.997834225	1.422212347	1.237303584
ENSCAFG00000000366	21.72176692	25.2201497	16.49142776	7.969113811	3.539425813	33.72398444	13.88764185	20.63285193	4.876176471	25.200603	6.274052626
ENSCAFG00000000367	0.050728394	0.072743256	5.889342454	0.132747819	1.380711252	1.887166032	0.41966774	0.422871496	1.108221925	1.179949061	1.437856017
ENSCAFG00000000370	32.52183057	38.41377314	57.2808077	74.74811319	143.9789121	57.9480673	92.15976092	46.01209409	153.0548396	61.79989908	62.37527541
ENSCAFG00000000372	25.5361697	12.24423427	3.496388833	2.846147936	2.755038032	3.601719618	5.637091356	14.40901252	16.73602941	6.215175955	6.081587827
ENSCAFG00000000373	41.50589409	29.73625973	28.08181048	26.30526865	22.88097254	24.69576585	23.84795575	65.05011432	28.42683155	36.4456059	35.7319561
ENSCAFG00000000374	1.188412936	0.936573496	2.12292359	6.049051359	4.651156525	4.320024295	11.49136752	6.408382345	4.091029412	5.250440788	2.86907111
ENSCAFG00000000375	0	0	1.184131687	0.459037715	0	0.274171677	0.083203564	0.01371568	0	0.945686439	0.161526108
ENSCAFG00000000376	0	0	0.167674897	0	0.279806382	0	0.194175716	0.339995902	0	0	0.096563574
ENSCAFG00000000377	0	0	0.335349794	0.769444426	0	0.441332008	0	0.195448444	0	0	1.396877504
ENSCAFG00000000378	0.715958297	0.639586284	2.701237905	2.438137233	1.330607033	1.735256123	1.857541348	3.261567576	0.897847594	2.661580732	1.489449552
ENSCAFG00000000379	7.155748031	6.491987361	10.4706957	8.144079864	5.258236442	6.957427351	8.336708058	11.74037311	12.5247861	8.528449859	9.612014837
ENSCAFG00000000380	5.477370352	5.951753969	11.16252263	11.3667688	8.061366196	7.852411599	8.112009283	9.666712928	16.02225936	8.154235174	19.28003306
ENSCAFG00000000381	15.28316284	13.23811725	14.3314688	18.00117027	11.82563642	19.05238635	17.31389912	18.31985198	17.31080214	19.1134476	18.94274033
ENSCAFG00000000384	1.502502947	2.379116749	0.205335335	0.772502396	0.029424084	0.33357132	3.670879739	0.732898007	0.713770053	0.164728314	0.337292729
ENSCAFG00000000385	10.59969554	6.922772782	11.07748193	11.3674306	10.40661834	7.771715112	12.71680122	8.725833875	28.60715241	9.234702032	29.11660178
ENSCAFG00000000386	10.07188713	11.71182725	0.872222	1.315132214	2014.674441	2.405499491	1.930033616	4.179661641	1.258489305	1.794610504	0.823230613
ENSCAFG00000000387	10.9350904	6.895757852	10.59527205	11.68979534	3.459481132	6.504235052	13.38395783	16.7363383	14.86144385	7.611311695	14.5466052
ENSCAFG00000000388	4.429343038	4.014598503	3.493513514	3.916574139	6.506608713	3.912469567	4.37089536	5.219122863	5.022687166	3.500419593	4.264780788
ENSCAFG00000000390	4.111521914	3.586091112	6.345861973	5.349871766	5.673643436	6.188865015	6.792748324	6.047411879	8.257192513	9.948111126	7.075268835
ENSCAFG00000000391	9.503910651	7.46754826	0.821341341	0.106686618	0.200139287	0.048340374	0.205860325	0.228313941	0.22540107	0.132239265	0.327444639
ENSCAFG00000000393	71.20419352	95.25158452	43.11860772	24.29141326	39.53833498	23.37240547	42.31192016	17.53399621	87.6659893	25.63254953	26.1991966
ENSCAFG00000000394	10.42819833	12.96780489	13.07682927	12.28274473	33.24185864	9.712549605	9.676822223	12.30512799	36.80048128	10.99635695	11.20698711
ENSCAFG00000000395	23.30804909	28.16170249	17.52832432	9.68547899	56.31013212	12.37506857	36.59289541	17.5652518	20.51149733	12.28542673	13.79379278
ENSCAFG00000000396	20.79139023	25.38936221	10.09718541	12.99212516	25.03850736	15.59435971	14.82677586	12.33687916	20.01185829	12.89966134	14.29846819
ENSCAFG00000000397	28.42817379	31.17950177	33.90917729	31.24610278	34.86420824	23.1288535	37.02653504	30.96447457	47.66481283	27.37668438	36.27537894
ENSCAFG00000000398	17.97978592	26.18939827	6.696744745	9.049832134	5.650326237	3.332312729	9.902440779	9.922432449	11.99509358	3.587980211	8.451020879
ENSCAFG00000000399	0.291395201	0.579244088	0.096885775	4.997064255	0.724359874	1.395690059	1.160080671	0.174717371	0.390695187	0.507109091	0.502130584
ENSCAFG00000000400	9.038831156	8.220919624	3.595524858	2.813856693	3.265101748	3.660390589	3.135908609	3.860829366	2.982807487	3.315064257	4.181080737
ENSCAFG00000000402	1.974311172	7.767153576	0	5.198502282	2.510832016	6.444106738	1.824181084	0.276742782	0	0.646574762	0
ENSCAFG00000000404	0	0	0.05350595	3.204386766	53.04169935	0.05027833	0.039438596	0	0	0	0
ENSCAFG00000000405	1.96972264	3.547220172	2.907885886	1.572275488	0.566483009	2.804444526	2.783608649	3.113384947	0.73631016	13.05034382	1.161708599
ENSCAFG00000000406	8.374910827	9.314393079	11.0120684	8.855810824	6.762681517	6.361596324	6.860554095	10.75328814	5.135387701	10.7703233	10.0080475
ENSCAFG00000000407	2.430642313	5.055677247	16.7030763	4.317350691	1.899380124	4.841019213	8.840654873	8.886672284	3.903195187	8.155714205	14.05142928
ENSCAFG00000000408	0	0	0.030378378	0.029119171	0.066273585	0.027932406	0	0.145123241	0	0.207987488	0.028969072
ENSCAFG00000000409	0	0.036672104	0	0	0	0	0	0	0	0.128358049	0
ENSCAFG00000000410	0.018263695	0	0	0	0	0	0	0	0	0	0
ENSCAFG00000000411	16.5380291	18.27115394	21.75310666	24.40736507	67.66456683	26.46710413	38.32360936	22.27776533	56.66582888	25.55559028	31.36867698
ENSCAFG00000000412	3.242346853	2.895852415	4.50193816	2.006621242	1.586679838	3.593859268	4.213598431	3.344340045	3.260802139	8.42953346	3.494189524
ENSCAFG00000000413	17.60363351	11.74569024	9.27659415	8.463500739	6.834923195	3.060011825	8.1490146	12.18483219	21.10129679	6.113182377	9.46952256
ENSCAFG00000000414	6.64378513	8.971998982	3.761074519	3.298476375	1.806597106	2.58130569	2.224173326	2.880120986	0.574772727	2.640576507	2.556930229
ENSCAFG00000000415	22.34816512	20.80492989	75.44157736	42.05057035	67.32521831	63.8518099	77.135904	37.88476575	91.87347594	191.9204966	48.59891287
ENSCAFG00000000416	39.14567736	53.41413595	27.99973885	19.07205289	55.88119283	11.96027364	15.02241641	11.99488664	9.459331551	18.75269309	18.22222617
ENSCAFG00000000417	5.597650167	4.978289417	6.558010566	3.867874836	5.492726958	5.744633825	5.443416896	6.998228212	5.304438503	7.124124853	6.669022045
ENSCAFG00000000418	24.52604633	25.87482037	61.75783684	41.71542604	78.40768843	26.47084051	35.38127788	34.5554505	137.3368717	38.56193045	38.91358641
ENSCAFG00000000419	38.03680009	28.56091226	48.90396986	37.88280913	4.919859478	25.38601409	35.15776168	82.08450513	5.789050802	37.16094071	36.88641371
ENSCAFG00000000422	1.541063359	1.438122289	2.939608164	1.915087547	2.039213919	2.936794	3.175332606	2.067601564	2.866350267	4.595071251	3.147833067
ENSCAFG00000000423	6.221546444	6.91963292	7.005435324	9.124341612	26.50346587	3.74744874	5.458074973	4.502071795	8.726778075	4.408147546	4.796351061
